,address,latitude,link,longitude,name,price,tags,isGluten
1291,639 Tremont St,42.342095,/restaurants/nicoles-pizza/,-71.075087,Nicole's Pizza,$,"setTargeting('cuisine', ['pizza', 'american-traditional', 'middle-eastern']);",0
1292,70 Brighton Ave,42.35264,/restaurants/nile-lounge/,-71.128761,Nile Lounge,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'middle-eastern']);",0
1293,29 Austin St,42.375239,/restaurants/ninety-nine-2/,-71.065156,Ninety Nine,$$,"setTargeting('cuisine', ['american-traditional', 'bar-food', 'burgers']);",0
1294,79 Charles St,42.358407,/restaurants/ninos-pizza/,-71.070867,Nino's Pizza,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1295,89 Broad St,42.357526,/restaurants/nixs-mate/,-71.053093,Nix's Mate,$$$$$,"setTargeting('cuisine', ['american-new', 'new-england']);",0
1296,15 Fish Pier Rd,42.349484,/restaurants/no-name-restaurant/,-71.039807,No Name Restaurant,$$$,"setTargeting('cuisine', ['seafood', 'new-england']);",0
1297,9 Park St,42.357397,/restaurants/no-9-park/,-71.063095,No. 9 Park,$$$$$,"setTargeting('cuisine', ['american-new', 'french', 'italian']);",0
1298,1 Bennett St,42.372296,/restaurants/noir/,-71.122197,Noir,$$,"setTargeting('cuisine', ['american-new', 'bar-food']);",0
1299,252 Friend St,42.364518,/restaurants/nonnos-pizza/,-71.061285,Nonno's Pizza,$$,"setTargeting('cuisine', ['pizza']);",0
1300,707 Centre St,42.311483,/restaurants/noodle-barn/,-71.114629,Noodle Barn,$$$,"setTargeting('cuisine', ['vietnamese', 'thai', 'noodle-shops']);",0
1301,627 Commonwealth Ave,42.349296,/restaurants/noodle-st/,-71.088951,Noodle St,$$,"setTargeting('cuisine', ['thai', 'noodle-shops']);",0
1302,26 North St,42.360829,/restaurants/north-26/,-71.056341,North 26,$$$$$,"setTargeting('cuisine', ['american-traditional', 'local-organic']);",0
1303,229 North St,42.363624,/restaurants/north-street-grille/,-71.052815,North Street Grille,$$$$,"setTargeting('cuisine', ['american-traditional']);",0
1304,16 Garden St,42.377301,/restaurants/nubar/,-71.123176,Nubar,$$$$,"setTargeting('cuisine', ['american-new', 'mediterranean']);",0
1305,738 Commonwealth Ave,42.351955,/restaurants/nud-pob/,-71.124358,Nud Pob,$$,"setTargeting('cuisine', ['thai']);",0
1306,195 State Street,42.359513,/restaurants/nunzios-pizzeria/,-71.05322,Nunzio's Pizzeria,$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1307,9 East St,42.351197,/restaurants/o-ya/,-71.056995,O Ya,$$$$$,"setTargeting('cuisine', ['japanese']);",0
1308,190 High St,42.356673,/restaurants/o!-deli/,-71.052776,O! Deli,$,"setTargeting('cuisine', ['american-traditional', 'delis']);",0
1309,1010 Beacon St,42.346025,/restaurants/olearys-restaurant/,-71.107284,O'Leary's Restaurant,$$,"setTargeting('cuisine', ['bar-food', 'irish']);",0
1310,138 St James Ave,42.349263,/restaurants/oak-long-bar-kitchen/,-71.076357,Oak Long Bar &amp; Kitchen,$$$$$,"setTargeting('cuisine', ['american-new', 'local-organic']);",0
1311,12 Westland Ave,42.343414,/restaurants/oakleaf-cakes/,-71.086596,Oakleaf Cakes,$,"setTargeting('cuisine', ['bakeries', 'desserts']);",0
1312,40 Court St,42.359178,/restaurants/oceanaire/,-71.059402,Oceanaire,$$$$$,"setTargeting('cuisine', ['seafood', 'new-england']);",0
1313,60 Rowes Wharf,42.357241,/restaurants/odyssey-cruises/,-71.049824,Odyssey Cruises,$$$$$,"setTargeting('cuisine', ['american-traditional', 'american-new']);",0
1314,26 Porter St,42.374588,/restaurants/off-the-boat/,-71.038367,Off the Boat,$$$$,"setTargeting('cuisine', ['seafood', 'new-england']);",0
1315,1350 Massachusetts Ave,42.373179,/restaurants/pizzeria-oggi/,-71.118192,Oggi Gourmet,$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
1316,612 Hammond St,42.324626,/restaurants/oishii/,-71.164928,Oishii,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1317,1166 Washington St,42.343229,/restaurants/oishii-boston/,-71.066641,Oishii Boston,$$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1318,349 Centre St,42.322663,/restaurants/old-havana/,-71.106748,Old Havana,$$$,"setTargeting('cuisine', ['cuban', 'latin-american', 'vegetarian-friendly']);",0
1319,11 Springfield St,42.373947,/restaurants/ole-mexican-grill/,-71.100696,Ole Mexican Grill,$$$$,"setTargeting('cuisine', ['mexican']);",0
1320,195 Washington St,42.332132,/restaurants/olea-cafe/,-71.118096,Olea Cafe,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'mediterranean', 'sandwiches']);",0
1321,134 Hampshire St,42.370647,/restaurants/oleana/,-71.097271,Oleana,$$$$,"setTargeting('cuisine', ['mediterranean', 'turkish']);",0
1322,6 Cypress St,42.334397,/restaurants/olecito-3/,-71.123346,Olecito,$,"setTargeting('cuisine', ['mexican']);",0
1323,12 Springfield St,42.373947,/restaurants/olecito/,-71.100696,Olecito,$,"setTargeting('cuisine', ['mexican']);",0
1324,99 Summer St,42.353461,/restaurants/olgas-kafe/,-71.057907,Olga's Kafe,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1325,43 Gore St,42.371741,/restaurants/olive-cafe/,-71.079831,Olive Cafe,$,"setTargeting('cuisine', ['middle-eastern', 'mediterranean', 'sandwiches']);",0
1326,297 Chelsea St,42.376971,/restaurants/oliveiras/,-71.030515,Oliveira's,$$,"setTargeting('cuisine', ['brazilian', 'south-american']);",0
1327,22 Central Sq,42.375141,/restaurants/oliveiras-steak-house/,-71.038613,Oliveira's Steak House,$$$,"setTargeting('cuisine', ['brazilian', 'south-american', 'steakhouses']);",0
1328,185 Harvard Ave,42.350904,/restaurants/oppa-sushi/,-71.131315,Oppa Sushi,$$$,"setTargeting('cuisine', ['sushi', 'japanese', 'korean']);",0
1329,256 Elm St,42.395574,/restaurants/orange-leaf/,-71.122153,Orange Leaf,$,"setTargeting('cuisine', ['desserts']);",0
1330,145 TREMONT STREET,42.355267,/restaurants/orange-leaf-2/,-71.062848,Orange Leaf,$,"setTargeting('cuisine', ['other']);",0
1331,220 Washington St,42.33243,/restaurants/village-cafe/,-71.118671,Oriental Pearl,$$,"setTargeting('cuisine', ['chinese', 'vietnamese', 'thai']);",0
1332,22 Harvard St,42.33388,/restaurants/orinoco-2/,-71.119029,Orinoco,$$$,"setTargeting('cuisine', ['venezuelan', 'south-american', 'nuevo-latino', 'latin-american']);",0
1333,56 JFK St,42.371853,/restaurants/orinoco-3/,-71.120712,Orinoco,$$$,"setTargeting('cuisine', ['venezuelan', 'south-american', 'nuevo-latino', 'latin-american']);",0
1334,477 Shawmut Ave,42.338764,/restaurants/orinoco/,-71.075995,Orinoco,$$$,"setTargeting('cuisine', ['venezuelan', 'south-american', 'nuevo-latino', 'latin-american']);",0
1335,65 Holland St,42.398237,/restaurants/orleans/,-71.123807,Orleans,$$$$,"setTargeting('cuisine', ['american-new', 'bar-food', 'gastropub']);",0
1336,14 Green St,42.343208,/restaurants/osaka-japanese-sushi-steakhouse/,-71.121825,Osaka Japanese Sushi &amp; Steakhouse,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1337,1 Charles St,42.356354,/restaurants/ostra/,-71.069278,Ostra,$$$$$,"setTargeting('cuisine', ['seafood', 'american-new']);",0
1338,1 Eliot St,42.372681,/restaurants/osushi-2/,-71.121229,OSushi,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1339,888 Commonwealth Ave,42.350832,/restaurants/otto-2/,-71.115177,Otto,$$,"setTargeting('cuisine', ['pizza']);",0
1340,1432 Massachusetts Ave,42.373436,/restaurants/otto-pizza/,-71.1194,Otto Pizza,$$,"setTargeting('cuisine', ['pizza']);",0
1341,289 Harvard St,42.342761,/restaurants/otto-pizza-2/,-71.122158,Otto Pizza,$$,"setTargeting('cuisine', ['pizza']);",0
1342,52 Gainsborough St,42.341654,/restaurants/our-house-east/,-71.087038,Our House East,$$,"setTargeting('cuisine', ['bar-food', 'burgers', 'wings']);",0
1343,215 Elm St,42.393896,/restaurants/out-of-the-blue/,-71.121197,Out of the Blue,$$$,"setTargeting('cuisine', ['seafood']);",0
1344,28 W Broadway,42.342586,/restaurants/owl-station/,-71.056803,Owl Station,$$$,"setTargeting('cuisine', ['japanese', 'asian-fusion', 'american-new', 'small-plates-tapas']);",0
1345,102 Oxford St,42.382896,/restaurants/oxford-spa/,-71.116197,Oxford Spa,$,"setTargeting('cuisine', ['sandwiches', 'desserts']);",0
1346,800 Boylston St,42.348785,/restaurants/pf-changs-3/,-71.082408,P.F. Chang's,$$$,"setTargeting('cuisine', ['chinese']);",1
1347,1116 Boylston St,42.34686,/restaurants/pad-thai-cafe/,-71.089188,Pad Thai Cafe,$$,"setTargeting('cuisine', ['thai']);",0
1348,125 Harvard Ave,42.352319,/restaurants/padaria-brazil/,-71.132011,Padaria Brazil,$,"setTargeting('cuisine', ['bakeries', 'brazilian']);",0
1349,33 Union St,42.360924,/restaurants/paddy-os/,-71.057355,Paddy O's,$$$,"setTargeting('cuisine', ['american-traditional', 'bar-food']);",0
1350,14 Parmenter St,42.363893,/restaurants/pagliucas/,-71.055045,Pagliuca's,$$$$,"setTargeting('cuisine', ['italian']);",0
1351,195 Elm St,42.393096,/restaurants/palm-sugar-thai-cuisine/,-71.120497,Palm Sugar Thai Cuisine,$$,"setTargeting('cuisine', ['thai']);",0
1352,1026A Commonwealth Ave,42.351656,/restaurants/pan-roma/,-71.121986,Pan Roma,$$,"setTargeting('cuisine', ['delis', 'sandwiches', 'italian']);",0
1353,775 Commonwealth Ave,42.350686,/restaurants/panda-express-3/,-71.108994,Panda Express,$,"setTargeting('cuisine', ['chinese']);",0
1354,800 Boylston St,42.350584,/restaurants/panda-express/,-71.089096,Panda Express,$,"setTargeting('cuisine', ['chinese']);",0
1355,100 Harborside Dr,42.35745,/restaurants/panda-express-2/,-71.018565,Panda Express,$,"setTargeting('cuisine', ['chinese']);",0
1356,415 Harvard St,42.345372,/restaurants/panellis-pizza-parm/,-71.12705,Panelli's Pizza &amp; Parm,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1357,289 Huntington Ave,42.341704,/restaurants/panera-bread-4/,-71.086512,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1358,201 Brookline Ave,42.344213,/restaurants/panera-bread-5/,-71.101938,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1359,1288 Massachusetts Ave,42.372779,/restaurants/panera-bread-8/,-71.116802,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1360,200 High St,42.356778,/restaurants/panera-bread/,-71.051941,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1361,888 Commonwealth Ave,42.349549,/restaurants/panera-bread-3/,-71.087341,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1362,299 Harvard St,42.342905,/restaurants/panera-bread-2/,-71.122796,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1363,115 Stuart St,42.351231,/restaurants/panera-bread-9/,-71.065283,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1364,174 Alewife Brook Pkwy,42.391199,/restaurants/panera-bread-10/,-71.14123,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1365,450 Boylston St,42.351025,/restaurants/panera-bread-6/,-71.073527,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1366,5 White St,42.388684,/restaurants/panera-bread-7/,-71.118833,Panera Bread,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'soups']);",0
1367,144 Charles St,42.360084,/restaurants/panificio/,-71.071107,Panificio,$$$,"setTargeting('cuisine', ['italian']);",0
1368,326 Hanover St,42.364648,/restaurants/panza/,-71.053953,Panza,$$$,"setTargeting('cuisine', ['italian']);",0
1369,251 Main St,42.37696,/restaurants/paolos-trattoria/,-71.066441,Paolo's Trattoria,$$$$,"setTargeting('cuisine', ['italian', 'pizza']);",0
1370,19 Austin St,42.375332,/restaurants/papa-ginos/,-71.06492,Papa Gino's,$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
1371,159 Newbury St,42.3509,/restaurants/papa-razzi-2/,-71.078639,Papa Razzi,$$$,"setTargeting('cuisine', ['italian', 'pizza']);",0
1372,55 Causeway St,42.364355,/restaurants/papas-roast-beef-pizza/,-71.062996,Papa's Roast Beef &amp; Pizza,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1373,15 West St,42.354652,/restaurants/papagayo-3/,-71.062215,Papagayo,$$$,"setTargeting('cuisine', ['mexican']);",0
1374,283 Summer St,42.349877,/restaurants/papagayo/,-71.049667,Papagayo,$$$,"setTargeting('cuisine', ['mexican']);",0
1375,1 Chelsea St,42.371335,/restaurants/papagayo-2/,-71.061418,Papagayo,$$$,"setTargeting('cuisine', ['mexican']);",0
1376,800 Boylston St,42.348785,/restaurants/paradise-bakery-cafe/,-71.082408,Paradise Bakery &amp; Cafe,$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'salads']);",0
1377,581 Massachusetts Ave,42.364988,/restaurants/paris-baguette/,-71.102649,Paris Baguette,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'bakeries', 'desserts']);",0
1378,278 Harvard St,42.342194,/restaurants/paris-creperie/,-71.121542,Paris Creperie,$$,"setTargeting('cuisine', ['crepes', 'cafes-coffeehouses', 'french']);",0
1379,361 Boylston St,42.351673,/restaurants/parish-cafe/,-71.071435,Parish Cafe,$$$,"setTargeting('cuisine', ['american-new', 'sandwiches', 'cafes-coffeehouses', 'vegetarian-friendly']);",0
1380,493 Massachusetts Ave,42.339504,/restaurants/parish-cafe-2/,-71.080853,Parish Cafe,$$$,"setTargeting('cuisine', ['american-new', 'sandwiches', 'cafes-coffeehouses', 'vegetarian-friendly']);",0
1381,59 JFK St,42.371574,/restaurants/park/,-71.120996,Park,$$$,"setTargeting('cuisine', ['american-new', 'gastropub', 'bar-food', 'cocktails']);",0
1382,31 St James Ave,42.350733,/restaurants/park-square-cafe/,-71.071618,Park Square Cafe,$,"setTargeting('cuisine', ['sandwiches']);",0
1383,60 School St,42.357981,/restaurants/parkers-restaurant/,-71.060173,Parker's Restaurant,$$$$$,"setTargeting('cuisine', ['new-england', 'american-traditional']);",0
1384,230 Hanover St,42.363245,/restaurants/parla/,-71.055233,Parla,$$$$,"setTargeting('cuisine', ['italian', 'american-new', 'small-plates-tapas', 'cocktails']);",0
1385,1 Beacon St,42.374562,/restaurants/parlor-sports/,-71.101446,Parlor Sports,$$,"setTargeting('cuisine', ['american-traditional', 'bar-food']);",0
1386,Quincy Market Building,42.36017,/restaurants/parris/,-71.056155,Parris,$$$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
1387,1356 Beacon St,42.341697,/restaurants/party-favors/,-71.122756,Party Favors,$,"setTargeting('cuisine', ['desserts', 'bakeries']);",0
1388,1900 Massachusetts Ave,42.388296,/restaurants/passage-to-india/,-71.119497,Passage to India,$$,"setTargeting('cuisine', ['indian']);",0
1389,30 Rowes Wharf,42.357101,/restaurants/pasta-beach/,-71.050362,Pasta Beach,$$$,"setTargeting('cuisine', ['italian', 'pizza']);",0
1390,Location Varies,42.345831,/restaurants/pasta-pot/,-71.082223,Pasta Pot,$$,"setTargeting('cuisine', ['italian']);",0
1391,345 Congress St,42.350572,/restaurants/pastoral/,-71.048798,Pastoral,$$$$,"setTargeting('cuisine', ['italian', 'pizza']);",0
1392,138 Brighton Ave,42.352897,/restaurants/patrons-mexican-kitchen-watering-hole/,-71.131131,Patron's Mexican Kitchen &amp; Watering Hole,$$$,"setTargeting('cuisine', ['mexican', 'southwestern']);",0
1393,907 Main St,42.363633,/restaurants/patty-chens-dumpling-room/,-71.09949,Patty Chen's Dumpling Room,$$,"setTargeting('cuisine', ['dim-sum', 'japanese']);",0
1394,65 Salem St,42.363205,/restaurants/paulis/,-71.056102,Pauli's,$$,"setTargeting('cuisine', ['sandwiches', 'italian']);",0
1395,286 Newbury St,42.34894,/restaurants/pavement-coffee-house/,-71.084492,Pavement Coffee House,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'bagels']);",0
1396,736 Commonwealth Ave,42.350096,/restaurants/pavement-coffeehouse-2/,-71.106968,Pavement Coffeehouse,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1397,44 Gainsborough St,42.341724,/restaurants/pavement-coffeehouse-3/,-71.086995,Pavement Coffeehouse,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1398,1096 Boylston St,42.347247,/restaurants/pavement-coffeehouse/,-71.088611,Pavement Coffeehouse,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'bagels']);",0
1399,82 Water St,42.357713,/restaurants/pavia/,-71.055948,Pavia,$,"setTargeting('cuisine', ['pizza', 'italian']);",0
1400,4 Tyler St,42.351134,/restaurants/peach-farm/,-71.060823,Peach Farm,$$,"setTargeting('cuisine', ['chinese']);",0
1401,55 Bromfield St,42.356951,/restaurants/pedros-tacos/,-71.060835,Pedro's Tacos,$,"setTargeting('cuisine', ['mexican']);",0
1402,285 Harvard St,42.342642,/restaurants/peets-coffee-tea/,-71.122214,Peet's Coffee &amp; Tea,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1403,100 Mount Auburn St,42.372663,/restaurants/peets-coffee-tea-2/,-71.120697,Peet's Coffee &amp; Tea,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1404,625 Huntington Ave,42.335917,/restaurants/peets-coffee-tea-5/,-71.100438,Peet's Coffee &amp; Tea,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1405,1175 Tremont St,42.334982,/restaurants/peets-coffee-tea-4/,-71.088933,Peet's Coffee &amp; Tea,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1406,2 Prince St,42.36403,/restaurants/pellinos-ristorante/,-71.053623,Pellino's Ristorante,$$$$$,"setTargeting('cuisine', ['italian']);",0
1407,685 Washington St,42.35139,/restaurants/penang/,-71.06311,Penang,$$,"setTargeting('cuisine', ['malaysian']);",0
1408,735 Huntington Ave,42.333977,/restaurants/penguin-pizza/,-71.105316,Penguin Pizza,$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
1409,Location Varies,42.345193,/restaurants/pennypackers/,-71.03204,Pennypackers,$$,"setTargeting('cuisine', ['american-new']);",0
1410,876\u002D878 Massachusetts Ave,42.367754,/restaurants/peoples-republik/,-71.107718,People's Republik,$$,"setTargeting('cuisine', ['bar-food', 'american-traditional', 'eclectic-international']);",0
1411,20 Pearl St,42.364382,/restaurants/pepper-skys/,-71.103211,Pepper Sky's,$$,"setTargeting('cuisine', ['thai']);",0
1412,480 Columbus Ave,42.343045,/restaurants/petit-robert-bistro-2/,-71.078868,Petit Robert Bistro,$$$$,"setTargeting('cuisine', ['french', 'bistro']);",0
1413,468 Commonwealth Ave,42.348797,/restaurants/petit-robert-bistro/,-71.093355,Petit Robert Bistro,$$$$,"setTargeting('cuisine', ['french', 'bistro']);",0
1414,101 Arch St,42.354895,/restaurants/petit-robert-central/,-71.059385,Petit Robert Central,$$$,"setTargeting('cuisine', ['french', 'cocktails']);",0
1415,31 Putnam Ave,42.369072,/restaurants/petsi-pies/,-71.113596,Petsi Pies,$,"setTargeting('cuisine', ['desserts', 'bakeries', 'cafes-coffeehouses']);",0
1416,594 Cambridge St,42.371676,/restaurants/petsi-pies-2/,-71.086373,Petsi Pies,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'desserts', 'bakeries']);",0
1417,100 Cambridgeside Pl,42.368148,/restaurants/pf-changs-2/,-71.076147,PF Chang's,$$$,"setTargeting('cuisine', ['chinese', 'asian-fusion']);",1
1418,289 Beacon St,42.383597,/restaurants/pho-n-rice/,-71.112755,Pho 'N Rice,$$,"setTargeting('cuisine', ['vietnamese', 'thai', 'vegetarian-friendly']);",0
1419,267 Huntington Ave,42.342112,/restaurants/pho-and-i/,-71.085815,Pho and I,$$,"setTargeting('cuisine', ['vietnamese', 'thai']);",0
1420,177A Massachusetts Ave,42.346123,/restaurants/pho-basil/,-71.087376,Pho Basil,$$,"setTargeting('cuisine', ['thai', 'vietnamese']);",0
1421,17 Beach St,42.351382,/restaurants/pho-hoa/,-71.061921,Pho Hoa (CLOSED),$,"setTargeting('cuisine', ['vietnamese']);",0
1422,1790 Massachusetts Ave,42.385937,/restaurants/pho-house-2/,-71.119626,Pho House,$$,"setTargeting('cuisine', ['vietnamese', 'noodle-shops', 'thai']);",0
